batch_key,batch_number,batch_system_id,product_key,site_key,batch_type,manufacturing_date,expiry_date,retest_date,batch_size,batch_size_unit,yield_pct,batch_status,disposition_date,packaging_configuration,is_active,load_timestamp
547554092625351010,B2025-002854,ERP-260216,128540710958684665,1114374057383523306,PILOT,2025-12-21,2029-12-20,,302457.2337,L,101.8222,PENDING,2026-01-01,LDPE bag,True,2026-02-28T20:37:29.901939
361001092524954956,B2022-002855,ERP-923385,301899118155667719,467373117589015664,DEVELOPMENT,2022-01-17,2027-01-16,,163701.5694,kg,93.5414,PENDING,2022-01-26,HDPE bottle,True,2026-02-28T20:37:29.901946
274167169312344365,B2021-002856,ERP-383236,672607827146275495,1046740813346471167,PILOT,2021-09-09,2024-09-08,,296265.6263,units,100.5611,QUARANTINE,2021-09-14,HDPE bottle,True,2026-02-28T20:37:29.901953
4789447290620810,B2021-002857,ERP-165071,1140615337798351531,114090057959650911,EXHIBIT,2021-11-05,2026-11-04,2023-11-05,134822.3425,L,85.1658,QUARANTINE,2021-11-23,LDPE bag,True,2026-02-28T20:37:29.901963
154507100396323596,B2024-002858,ERP-951443,573066175621017642,667669419394748145,PILOT,2024-09-23,2028-09-22,,77989.2106,doses,88.5443,RELEASED,,HDPE bottle,True,2026-02-28T20:37:29.901969
640633109386304569,B2023-002859,ERP-595984,92163266228085173,100801617554395358,EXHIBIT,2023-01-06,2026-01-05,,122598.21,units,85.6588,RELEASED,2023-01-08,Glass vial,True,2026-02-28T20:37:29.901981
922469119941409831,B2024-002860,ERP-729991,949899945515256568,766016181409944976,COMMERCIAL,2024-02-23,2029-02-21,2027-02-22,429501.2917,doses,99.6751,RELEASED,2024-02-27,Amber glass bottle,True,2026-02-28T20:37:29.901990
971068987382948839,B2023-002861,ERP-200111,1045726352688900765,918112986228691303,COMMERCIAL,2023-04-14,2025-04-13,,345422.8228,kg,96.6797,QUARANTINE,2023-05-04,Amber glass bottle,True,2026-02-28T20:37:29.902002
489354806004899522,B2023-002862,ERP-386586,157632728543373123,723297155562110187,REGISTRATION,2023-12-29,2027-12-28,,499093.8008,L,88.9752,PENDING,,Alu/Alu blister,True,2026-02-28T20:37:29.902012
1040188237734250781,B2021-002863,ERP-634648,920595097332886705,667669419394748145,VALIDATION,2021-04-27,2026-04-26,,490799.9485,units,98.3903,RELEASED,2021-05-11,LDPE bag,True,2026-02-28T20:37:29.902020
749330135045632563,B2025-002864,ERP-421972,148133620413356981,212293228681572212,REGISTRATION,2025-01-21,2030-01-20,2026-01-21,197983.6868,L,86.6906,PENDING,2025-02-17,Glass vial,True,2026-02-28T20:37:29.902029
568740467010131922,B2020-002865,ERP-355097,245745394246133660,687171029622168373,PILOT,2020-08-14,2025-08-13,,305496.5719,kg,92.734,PENDING,2020-08-31,Alu/Alu blister,True,2026-02-28T20:37:29.902036
27494981237331294,B2022-002866,ERP-210206,449520618508235219,290983122066396445,PILOT,2022-07-12,2026-07-11,,133992.5711,kg,95.1064,RELEASED,2022-07-28,Amber glass bottle,True,2026-02-28T20:37:29.902044
772720570918638150,B2026-002867,ERP-772432,448141954811996878,397507641572828546,COMMERCIAL,2026-03-08,2029-03-07,,358634.0215,doses,86.6082,QUARANTINE,,Alu/Alu blister,True,2026-02-28T20:37:29.902051
326253582040727045,B2024-002868,ERP-967719,971557318390481578,612600359045210181,EXHIBIT,2024-02-09,2026-02-08,,270742.5988,L,96.6342,RELEASED,2024-02-25,Glass vial,True,2026-02-28T20:37:29.902086
192148014248152414,B2021-002869,ERP-603857,1151588579449659534,413331060368526253,REGISTRATION,2021-03-22,2023-03-22,,85357.7108,doses,97.1471,RELEASED,,Prefilled syringe,True,2026-02-28T20:37:29.902107
232173055429625114,B2025-002870,ERP-392942,934378378305576661,397507641572828546,PILOT,2025-09-07,2027-09-07,2028-09-06,272121.9101,L,101.6312,PENDING,,HDPE bottle,True,2026-02-28T20:37:29.902128
448890581704333587,B2023-002871,ERP-113512,566172641180576253,1063877619515961722,DEVELOPMENT,2023-12-26,2028-12-24,,135914.5073,doses,91.1206,RELEASED,2024-01-13,HDPE bottle,True,2026-02-28T20:37:29.902137
890236454014089963,B2025-002872,ERP-546119,935751198925491166,428432496504477680,DEVELOPMENT,2025-01-01,2028-01-01,,372731.1689,kg,95.1874,QUARANTINE,,Amber glass bottle,True,2026-02-28T20:37:29.902148
17975654976127527,B2023-002873,ERP-509380,1053038436807015686,723297155562110187,COMMERCIAL,2023-06-24,2027-06-23,,463128.8725,doses,99.0322,QUARANTINE,2023-06-30,HDPE bottle,True,2026-02-28T20:37:29.902157
889357668604995510,B2024-002874,ERP-368797,936094233723781441,1090498828547780005,PILOT,2024-03-09,2028-03-08,,88543.9959,units,93.1646,QUARANTINE,2024-03-13,Amber glass bottle,True,2026-02-28T20:37:29.902170
257262514426412360,B2023-002875,ERP-919049,728797516087283128,612600359045210181,VALIDATION,2023-07-26,2028-07-24,2025-07-25,197666.976,doses,93.2455,PENDING,2023-08-05,PVC/Alu blister,True,2026-02-28T20:37:29.902178
199295566468776229,B2021-002876,ERP-337525,148133620413356981,212293228681572212,REGISTRATION,2021-07-27,2023-07-27,,416724.1714,L,93.9811,QUARANTINE,,Amber glass bottle,True,2026-02-28T20:37:29.902185
699574619545541953,B2025-002877,ERP-189563,200252072953795238,723297155562110187,REGISTRATION,2025-05-03,2027-05-03,,418406.6954,doses,101.9849,PENDING,2025-05-26,Glass vial,True,2026-02-28T20:37:29.902194
88245084801357772,B2020-002878,ERP-134643,686604745567495973,883128150624758965,COMMERCIAL,2020-08-23,2024-08-22,,323994.2913,units,96.9524,RELEASED,2020-09-12,Amber glass bottle,True,2026-02-28T20:37:29.902202
11902798590825928,B2022-002879,ERP-586565,1110188360267776626,317572024261877103,VALIDATION,2022-03-31,2024-03-30,2023-03-31,439260.2,L,85.145,PENDING,,Prefilled syringe,True,2026-02-28T20:37:29.902210
425081635847869936,B2024-002880,ERP-822094,245745394246133660,79239146133907914,PILOT,2024-07-06,2026-07-06,2027-07-06,89086.4076,L,92.096,PENDING,2024-07-10,PVC/Alu blister,True,2026-02-28T20:37:29.902220
327209615161163363,B2024-002881,ERP-367074,686604745567495973,79239146133907914,COMMERCIAL,2024-01-22,2027-01-21,,331017.6212,units,94.9556,PENDING,2024-02-06,Glass vial,True,2026-02-28T20:37:29.902232
587772636758687864,B2020-002882,ERP-162463,794905477928043973,467373117589015664,PILOT,2020-11-16,2023-11-16,,430188.99,L,93.5319,QUARANTINE,2020-11-23,LDPE bag,True,2026-02-28T20:37:29.902242
41370930292647405,B2024-002883,ERP-581609,517631290157630070,54631159255259265,PILOT,2024-03-17,2026-03-17,2027-03-17,311376.492,doses,93.8468,PENDING,2024-03-18,PVC/Alu blister,True,2026-02-28T20:37:29.902251
533301046419555228,B2020-002884,ERP-361027,408328079668907196,933618731918284868,EXHIBIT,2020-09-04,2022-09-04,,86486.8472,L,98.2109,RELEASED,2020-09-15,LDPE bag,True,2026-02-28T20:37:29.902260
71278815822023096,B2023-002885,ERP-481354,455641857237546291,196092002886341781,COMMERCIAL,2023-09-29,2027-09-28,2026-09-28,443599.0402,units,94.3495,PENDING,,LDPE bag,True,2026-02-28T20:37:29.902267
627140607726325137,B2023-002886,ERP-474966,255407770959935193,994180550334117185,PILOT,2023-06-06,2026-06-05,,373353.578,L,94.7465,RELEASED,2023-06-19,PVC/Alu blister,True,2026-02-28T20:37:29.902275
746849650489688533,B2026-002887,ERP-856226,957020388668088508,1011726151622241361,COMMERCIAL,2026-04-15,2028-04-14,2029-04-14,28480.5671,doses,101.0537,PENDING,2026-05-06,Amber glass bottle,True,2026-02-28T20:37:29.902284
873175717541592823,B2022-002888,ERP-852648,676699034106089391,652713864818073742,COMMERCIAL,2022-11-24,2027-11-23,,395430.1513,kg,87.404,RELEASED,2022-12-23,Prefilled syringe,True,2026-02-28T20:37:29.902292
1089450780440290674,B2025-002889,ERP-145955,1131157936441994284,100801617554395358,VALIDATION,2025-10-25,2028-10-24,,280346.0827,doses,95.9126,PENDING,2025-11-10,LDPE bag,True,2026-02-28T20:37:29.902300
159146300074866336,B2025-002890,ERP-175224,285134576641061932,123897802993369418,EXHIBIT,2025-09-21,2027-09-21,,419370.2175,L,99.0367,QUARANTINE,2025-09-27,HDPE bottle,True,2026-02-28T20:37:29.902308
119939004687693550,B2023-002891,ERP-623554,86322930984880876,612600359045210181,COMMERCIAL,2023-01-21,2026-01-20,,147580.7901,units,101.3848,QUARANTINE,2023-02-15,Glass vial,True,2026-02-28T20:37:29.902319
878350862872585364,B2022-002892,ERP-526993,1035207008345929265,192968342959973654,VALIDATION,2022-07-04,2027-07-03,,495777.5697,kg,89.4083,RELEASED,2022-07-21,Amber glass bottle,True,2026-02-28T20:37:29.902328
415935420108084813,B2025-002893,ERP-404432,575391546478961226,918112986228691303,PILOT,2025-12-28,2029-12-27,,43499.9978,kg,98.4397,QUARANTINE,2026-01-02,Prefilled syringe,True,2026-02-28T20:37:29.902336
268615998871402975,B2024-002894,ERP-984491,144974586768442546,1046740813346471167,EXHIBIT,2024-02-04,2029-02-02,,121293.1189,doses,87.5545,QUARANTINE,2024-03-03,PVC/Alu blister,True,2026-02-28T20:37:29.902344
726698433868912886,B2021-002895,ERP-189052,432984754753653068,1063877619515961722,COMMERCIAL,2021-05-23,2023-05-23,,372676.364,doses,87.2649,PENDING,,PVC/Alu blister,True,2026-02-28T20:37:29.902351
171166842866078122,B2021-002896,ERP-498145,25751041500252573,1057351768623314821,EXHIBIT,2021-10-13,2024-10-12,,2807.0819,kg,85.9447,RELEASED,,LDPE bag,True,2026-02-28T20:37:29.902357
266012167954528182,B2026-002897,ERP-618102,594308972188156835,467373117589015664,EXHIBIT,2026-07-15,2028-07-14,2028-07-14,277335.7782,L,99.5372,QUARANTINE,2026-08-14,PVC/Alu blister,True,2026-02-28T20:37:29.902367
248384987961275930,B2022-002898,ERP-790806,647967682601457534,327217897043323182,REGISTRATION,2022-10-22,2027-10-21,,305085.3308,units,96.2575,RELEASED,2022-11-20,LDPE bag,True,2026-02-28T20:37:29.902374
766526930348459054,B2026-002899,ERP-239682,342092863715340603,1114374057383523306,VALIDATION,2026-01-27,2031-01-26,,295309.3973,units,98.1522,PENDING,,LDPE bag,True,2026-02-28T20:37:29.902381
989479676605705290,B2020-002900,ERP-449953,935751198925491166,46167523976552872,PILOT,2020-06-27,2025-06-26,2021-06-27,155790.0464,units,85.9764,RELEASED,2020-07-17,Prefilled syringe,True,2026-02-28T20:37:29.902390
94463356630120983,B2024-002901,ERP-576855,141373532439614474,918112986228691303,REGISTRATION,2024-01-11,2026-01-10,,95544.3163,L,98.6483,QUARANTINE,2024-02-02,PVC/Alu blister,True,2026-02-28T20:37:29.902398
1073209771673715552,B2023-002902,ERP-123180,43900186370578611,1114374057383523306,EXHIBIT,2023-07-07,2027-07-06,2024-07-06,401021.9959,kg,89.2145,RELEASED,2023-07-23,HDPE bottle,True,2026-02-28T20:37:29.902413
676357343143577922,B2022-002903,ERP-420775,633729877985252516,723297155562110187,COMMERCIAL,2022-03-11,2025-03-10,2023-03-11,397951.5676,L,99.3611,RELEASED,2022-04-06,Alu/Alu blister,True,2026-02-28T20:37:29.902429
833705587159036191,B2020-002904,ERP-546401,171494941361260459,1149565156025236853,REGISTRATION,2020-03-27,2025-03-26,,321383.9689,units,96.1338,RELEASED,2020-04-22,PVC/Alu blister,True,2026-02-28T20:37:29.902441
1130661831819374003,B2024-002905,ERP-836683,686604745567495973,19632869490552304,REGISTRATION,2024-07-11,2026-07-11,,484956.1318,doses,101.4667,QUARANTINE,,LDPE bag,True,2026-02-28T20:37:29.902449
77112619245691626,B2022-002906,ERP-735820,264194288135258653,1090498828547780005,DEVELOPMENT,2022-10-09,2024-10-08,2025-10-08,308915.8628,L,89.4867,RELEASED,2022-10-11,Prefilled syringe,True,2026-02-28T20:37:29.902457
811265487904235230,B2020-002907,ERP-701772,888974748307752303,1011726151622241361,COMMERCIAL,2020-05-12,2022-05-12,2023-05-12,319735.0389,doses,86.3558,RELEASED,2020-06-04,Prefilled syringe,True,2026-02-28T20:37:29.902465
1086670415650937113,B2026-002908,ERP-166393,261282864108507580,100801617554395358,REGISTRATION,2026-09-22,2028-09-21,2027-09-22,110754.0106,doses,88.4007,QUARANTINE,2026-09-30,Alu/Alu blister,True,2026-02-28T20:37:29.902474
250792633534205956,B2024-002909,ERP-208591,809844774894233799,1149565156025236853,EXHIBIT,2024-08-24,2027-08-24,,106353.583,kg,90.2559,QUARANTINE,2024-09-23,LDPE bag,True,2026-02-28T20:37:29.902482
549162529948433704,B2021-002910,ERP-685323,934378378305576661,46167523976552872,DEVELOPMENT,2021-07-26,2023-07-26,,215321.4999,units,96.6452,PENDING,2021-07-31,PVC/Alu blister,True,2026-02-28T20:37:29.902489
1136687650566484381,B2022-002911,ERP-936544,909959804993455660,1046740813346471167,VALIDATION,2022-05-07,2024-05-06,2024-05-06,220809.4714,units,99.0028,RELEASED,2022-05-19,Glass vial,True,2026-02-28T20:37:29.902498
988248469653340326,B2023-002912,ERP-624821,667372257135090204,413331060368526253,VALIDATION,2023-03-30,2025-03-29,,256466.7153,L,96.5925,QUARANTINE,2023-04-03,PVC/Alu blister,True,2026-02-28T20:37:29.902511
980666530610536940,B2022-002913,ERP-911955,149109576379026658,290983122066396445,REGISTRATION,2022-05-12,2026-05-11,,47648.494,kg,101.0379,QUARANTINE,,Glass vial,True,2026-02-28T20:37:29.902518
470669349955753117,B2022-002914,ERP-702255,1073560278509988659,467373117589015664,PILOT,2022-04-13,2025-04-12,,343764.3791,units,99.4065,RELEASED,2022-04-15,Glass vial,True,2026-02-28T20:37:29.902526
1049258899344075426,B2024-002915,ERP-468924,875895386911524357,612600359045210181,PILOT,2024-12-24,2029-12-23,2025-12-24,78832.8949,L,97.5015,PENDING,2025-01-18,LDPE bag,True,2026-02-28T20:37:29.902534
495006027102872022,B2022-002916,ERP-601108,525416722503388475,721739277798666228,DEVELOPMENT,2022-04-20,2025-04-19,,171860.713,L,98.1907,PENDING,2022-05-06,Alu/Alu blister,True,2026-02-28T20:37:29.902543
396434547959764446,B2022-002917,ERP-725141,609573546344569451,413331060368526253,PILOT,2022-04-05,2027-04-04,,414209.8316,doses,92.6626,RELEASED,2022-04-29,PVC/Alu blister,True,2026-02-28T20:37:29.902552
715126728230991260,B2023-002918,ERP-250225,778411373538346349,1011726151622241361,COMMERCIAL,2023-07-14,2025-07-13,2026-07-13,62769.6221,units,88.8134,QUARANTINE,2023-07-29,Glass vial,True,2026-02-28T20:37:29.902561
12474127729109178,B2026-002919,ERP-534392,647967682601457534,1046740813346471167,DEVELOPMENT,2026-09-08,2031-09-07,2029-09-07,289367.5021,units,88.9142,QUARANTINE,2026-09-16,LDPE bag,True,2026-02-28T20:37:29.902570
1055649156395260405,B2024-002920,ERP-110337,137234978604612401,1046740813346471167,REGISTRATION,2024-09-04,2026-09-04,2027-09-04,111750.9826,units,98.9259,QUARANTINE,2024-09-06,Alu/Alu blister,True,2026-02-28T20:37:29.902579
1126242264909256490,B2025-002921,ERP-574276,888974748307752303,54631159255259265,EXHIBIT,2025-09-06,2030-09-05,,69642.5363,kg,92.3145,PENDING,2025-09-18,Amber glass bottle,True,2026-02-28T20:37:29.902586
554794515043557631,B2025-002922,ERP-501318,613610660465057330,114090057959650911,DEVELOPMENT,2025-10-20,2029-10-19,,78294.2021,L,88.0365,QUARANTINE,2025-11-16,Glass vial,True,2026-02-28T20:37:29.902600
32253691168054201,B2024-002923,ERP-233902,989807159967157914,612600359045210181,DEVELOPMENT,2024-05-14,2028-05-13,,10650.7017,L,99.1469,QUARANTINE,2024-05-24,LDPE bag,True,2026-02-28T20:37:29.902608
771262325241418868,B2021-002924,ERP-563442,432984754753653068,100801617554395358,REGISTRATION,2021-05-01,2023-05-01,,405682.298,kg,93.6646,PENDING,2021-05-15,Amber glass bottle,True,2026-02-28T20:37:29.902616
475858056121100554,B2024-002925,ERP-298608,873245558132334181,1114374057383523306,PILOT,2024-11-13,2026-11-13,2026-11-13,304453.11,L,96.0383,RELEASED,2024-12-08,PVC/Alu blister,True,2026-02-28T20:37:29.902627
639162240742360409,B2022-002926,ERP-596173,1053038436807015686,352630313262767873,EXHIBIT,2022-08-19,2025-08-18,,191208.7376,doses,93.4733,PENDING,2022-09-15,HDPE bottle,True,2026-02-28T20:37:29.902635
439599314198054793,B2025-002927,ERP-908742,301899118155667719,172384463309089249,EXHIBIT,2025-12-03,2030-12-02,,407171.9563,doses,89.1332,RELEASED,2025-12-19,HDPE bottle,True,2026-02-28T20:37:29.902643
776602669007310635,B2025-002928,ERP-845528,883121046349506283,1057351768623314821,DEVELOPMENT,2025-11-15,2029-11-14,,326779.7026,units,93.2145,PENDING,2025-11-18,Glass vial,True,2026-02-28T20:37:29.902652
415136404056304343,B2025-002929,ERP-128132,984050327643881260,196092002886341781,DEVELOPMENT,2025-09-16,2028-09-15,2028-09-15,74863.5205,doses,86.1248,QUARANTINE,2025-09-28,PVC/Alu blister,True,2026-02-28T20:37:29.902660
626937671253217117,B2022-002930,ERP-792198,449520618508235219,1011726151622241361,VALIDATION,2022-06-11,2025-06-10,2025-06-10,189837.1998,units,86.9305,QUARANTINE,2022-06-27,LDPE bag,True,2026-02-28T20:37:29.902668
508751221449116266,B2020-002931,ERP-303038,133612560494242519,721739277798666228,PILOT,2020-04-21,2023-04-21,,388137.9806,L,97.8279,RELEASED,2020-05-13,HDPE bottle,True,2026-02-28T20:37:29.902676
516857732038545123,B2022-002932,ERP-467706,875895386911524357,1011726151622241361,DEVELOPMENT,2022-11-01,2025-10-31,,149017.1627,units,85.2753,PENDING,2022-11-14,Glass vial,True,2026-02-28T20:37:29.902703
599134087794967452,B2024-002933,ERP-623122,556992982776294725,1011726151622241361,PILOT,2024-03-07,2028-03-06,2026-03-07,67056.1513,kg,96.7081,QUARANTINE,2024-03-27,Alu/Alu blister,True,2026-02-28T20:37:29.902713
658200012935879001,B2020-002934,ERP-226227,525416722503388475,766016181409944976,COMMERCIAL,2020-11-02,2022-11-02,,64032.0921,units,95.8941,QUARANTINE,2020-11-30,Amber glass bottle,True,2026-02-28T20:37:29.902721
304526203165255321,B2021-002935,ERP-962040,426300725095577850,994180550334117185,VALIDATION,2021-07-17,2025-07-16,,145765.3358,kg,96.6444,RELEASED,2021-08-05,PVC/Alu blister,True,2026-02-28T20:37:29.902728
299310741884996263,B2021-002936,ERP-493452,1057303164690916694,612182827333231462,COMMERCIAL,2021-04-03,2025-04-02,,54903.7331,units,94.9625,QUARANTINE,2021-04-29,PVC/Alu blister,True,2026-02-28T20:37:29.902736
1152634095672726844,B2025-002937,ERP-133665,761194972071899359,918112986228691303,DEVELOPMENT,2025-08-29,2029-08-28,2026-08-29,116976.739,kg,100.0156,PENDING,2025-09-12,Alu/Alu blister,True,2026-02-28T20:37:29.902745
977797443753713134,B2021-002938,ERP-198241,92423426964274105,290983122066396445,COMMERCIAL,2021-01-15,2026-01-14,2023-01-15,215508.1013,L,97.2719,PENDING,2021-01-17,Amber glass bottle,True,2026-02-28T20:37:29.902753
752545214337845160,B2026-002939,ERP-717440,797065454440594899,1046740813346471167,COMMERCIAL,2026-08-02,2031-08-01,,332407.7822,L,90.6706,QUARANTINE,2026-08-30,Glass vial,True,2026-02-28T20:37:29.902760
431005739919425790,B2020-002940,ERP-387684,839154976419668033,196092002886341781,REGISTRATION,2020-01-29,2022-01-28,,229403.5739,units,91.3404,RELEASED,,PVC/Alu blister,True,2026-02-28T20:37:29.902767
968617311392138084,B2021-002941,ERP-908458,607979074285322091,467373117589015664,EXHIBIT,2021-07-20,2024-07-19,,420378.5394,units,101.2418,RELEASED,2021-07-27,Alu/Alu blister,True,2026-02-28T20:37:29.902775
1020614489588023249,B2025-002942,ERP-341482,1131157936441994284,79239146133907914,EXHIBIT,2025-04-24,2029-04-23,,152327.8024,L,87.6316,QUARANTINE,2025-04-27,Prefilled syringe,True,2026-02-28T20:37:29.902787
206885978735942813,B2020-002943,ERP-994717,360132152078606289,933618731918284868,PILOT,2020-06-16,2022-06-16,2022-06-16,185159.7064,kg,87.6162,PENDING,2020-06-17,PVC/Alu blister,True,2026-02-28T20:37:29.902796
403594260316566798,B2025-002944,ERP-667235,98158537796935241,785882248787823823,PILOT,2025-11-14,2030-11-13,,415270.7321,units,96.2845,RELEASED,2025-11-30,HDPE bottle,True,2026-02-28T20:37:29.902805
962346902011118447,B2020-002945,ERP-487083,387202000684926753,114246666796624147,VALIDATION,2020-11-10,2023-11-10,,41022.0451,L,94.1336,RELEASED,,Amber glass bottle,True,2026-02-28T20:37:29.902812
63985542402777923,B2021-002946,ERP-953126,1143830499471297633,1057351768623314821,REGISTRATION,2021-02-08,2026-02-07,,319940.4873,kg,91.1643,RELEASED,,Amber glass bottle,True,2026-02-28T20:37:29.902822
604518627904849291,B2020-002947,ERP-828844,824337613294164925,79239146133907914,DEVELOPMENT,2020-03-10,2025-03-09,,180864.1247,doses,89.4014,PENDING,2020-04-06,HDPE bottle,True,2026-02-28T20:37:29.902831
345549606714716135,B2024-002948,ERP-385610,232073421479781774,1011726151622241361,DEVELOPMENT,2024-10-09,2026-10-09,,59678.7648,doses,86.8231,RELEASED,2024-10-11,LDPE bag,True,2026-02-28T20:37:29.902839
579568533875563488,B2025-002949,ERP-196638,761194972071899359,352630313262767873,EXHIBIT,2025-02-11,2030-02-10,,138257.8405,kg,95.1535,PENDING,2025-03-11,Prefilled syringe,True,2026-02-28T20:37:29.902847
279980655561177172,B2025-002950,ERP-929105,806358606617609363,994180550334117185,COMMERCIAL,2025-08-18,2030-08-17,,467694.1354,units,86.6864,QUARANTINE,,LDPE bag,True,2026-02-28T20:37:29.902855
627957082366285144,B2023-002951,ERP-524620,686604745567495973,212293228681572212,PILOT,2023-05-04,2026-05-03,,162970.9789,doses,97.4481,RELEASED,2023-05-31,Prefilled syringe,True,2026-02-28T20:37:29.902863
88908234640181485,B2020-002952,ERP-964359,256945452748938313,785882248787823823,REGISTRATION,2020-07-07,2025-07-06,,90092.0583,L,94.1167,RELEASED,2020-07-09,Alu/Alu blister,True,2026-02-28T20:37:29.902874
701637875408362600,B2026-002953,ERP-886289,748299790557029992,123897802993369418,EXHIBIT,2026-10-20,2031-10-19,2028-10-19,325882.3693,kg,95.1257,RELEASED,2026-10-25,PVC/Alu blister,True,2026-02-28T20:37:29.902885
1091108636802034715,B2025-002954,ERP-516012,525704581053259714,933618731918284868,COMMERCIAL,2025-11-05,2027-11-05,,42132.7743,doses,93.3245,RELEASED,2025-12-04,Glass vial,True,2026-02-28T20:37:29.902893
318738507454441648,B2020-002955,ERP-892326,936156829013011645,766016181409944976,EXHIBIT,2020-12-10,2024-12-09,2022-12-10,327867.2646,L,87.5152,RELEASED,2020-12-12,HDPE bottle,True,2026-02-28T20:37:29.902902
112813967754715321,B2026-002956,ERP-911127,221567586996381497,212293228681572212,REGISTRATION,2026-12-14,2031-12-13,,274660.4161,units,95.1434,PENDING,2027-01-09,Prefilled syringe,True,2026-02-28T20:37:29.902910
972928015650046395,B2024-002957,ERP-359680,207252574746541451,1130895423210570657,VALIDATION,2024-02-06,2026-02-05,,127509.7252,kg,99.8457,QUARANTINE,,Prefilled syringe,True,2026-02-28T20:37:29.902916
194448342789014338,B2024-002958,ERP-548722,758798105649577054,652713864818073742,REGISTRATION,2024-03-21,2028-03-20,2027-03-21,492848.6126,kg,91.5452,PENDING,2024-04-09,Alu/Alu blister,True,2026-02-28T20:37:29.902924
985572116909053587,B2022-002959,ERP-341423,172845274452014540,79239146133907914,REGISTRATION,2022-08-21,2024-08-20,,380536.2243,L,94.031,RELEASED,2022-09-05,HDPE bottle,True,2026-02-28T20:37:29.902932
743358623140965369,B2026-002960,ERP-252794,1045354053379737956,54631159255259265,COMMERCIAL,2026-06-01,2030-05-31,,487302.7187,units,96.6125,RELEASED,2026-06-09,Prefilled syringe,True,2026-02-28T20:37:29.902939
136625250865028252,B2020-002961,ERP-804596,1140615337798351531,1011726151622241361,DEVELOPMENT,2020-06-22,2022-06-22,,371901.0559,units,91.9345,PENDING,2020-07-21,PVC/Alu blister,True,2026-02-28T20:37:29.902947
129618412845101436,B2023-002962,ERP-818778,262703666920291145,1114374057383523306,EXHIBIT,2023-07-27,2025-07-26,,458424.5155,doses,91.924,RELEASED,,Amber glass bottle,True,2026-02-28T20:37:29.902957
964434488829475704,B2026-002963,ERP-300763,1112337622583608871,1114374057383523306,DEVELOPMENT,2026-11-28,2028-11-27,,414237.9293,kg,91.2129,RELEASED,2026-12-13,LDPE bag,True,2026-02-28T20:37:29.902965
65779619408492073,B2021-002964,ERP-694039,221567586996381497,349700393308997088,PILOT,2021-07-06,2025-07-05,,149709.2991,kg,98.3966,PENDING,2021-07-28,Prefilled syringe,True,2026-02-28T20:37:29.902976
294853412805408326,B2023-002965,ERP-207335,703368583580933994,652713864818073742,EXHIBIT,2023-05-20,2026-05-19,,402985.624,kg,85.0455,RELEASED,2023-06-13,Prefilled syringe,True,2026-02-28T20:37:29.902984
476271745626382386,B2020-002966,ERP-276449,581796275531556739,327217897043323182,PILOT,2020-11-19,2025-11-18,,435769.5627,doses,95.201,QUARANTINE,2020-12-13,Glass vial,True,2026-02-28T20:37:29.902991
500411675409716240,B2023-002967,ERP-870102,334857741551546659,413331060368526253,EXHIBIT,2023-02-24,2025-02-23,,290776.8148,doses,88.4657,PENDING,2023-03-23,PVC/Alu blister,True,2026-02-28T20:37:29.903000
437139488394536432,B2020-002968,ERP-989811,556733323901889152,317572024261877103,DEVELOPMENT,2020-10-02,2023-10-02,,383661.367,kg,97.5621,QUARANTINE,2020-10-03,LDPE bag,True,2026-02-28T20:37:29.903007
713631827036387530,B2024-002969,ERP-204554,128540710958684665,918112986228691303,EXHIBIT,2024-06-20,2026-06-20,,246803.95,kg,88.2476,RELEASED,2024-07-02,HDPE bottle,True,2026-02-28T20:37:29.903014
523316912159274458,B2021-002970,ERP-761104,335345955036416474,1114374057383523306,DEVELOPMENT,2021-12-13,2025-12-12,,468588.3702,doses,94.771,PENDING,2021-12-20,Glass vial,True,2026-02-28T20:37:29.903022
820758023849436139,B2024-002971,ERP-344624,861584921581444424,172384463309089249,PILOT,2024-06-14,2028-06-13,,2188.5465,doses,95.9978,PENDING,2024-06-21,Prefilled syringe,True,2026-02-28T20:37:29.903029
297138637028329808,B2024-002972,ERP-313052,581796275531556739,413331060368526253,REGISTRATION,2024-08-22,2028-08-21,,310295.4852,doses,100.9962,PENDING,,Alu/Alu blister,True,2026-02-28T20:37:29.903039
1757407293321736,B2024-002973,ERP-910627,516502687076376502,428432496504477680,COMMERCIAL,2024-07-10,2026-07-10,2027-07-10,76927.8674,L,96.972,PENDING,2024-07-19,Alu/Alu blister,True,2026-02-28T20:37:29.903047
71509190101253401,B2026-002974,ERP-662444,235461225484649422,667669419394748145,EXHIBIT,2026-07-05,2028-07-04,2027-07-05,195570.609,units,97.1664,PENDING,2026-08-04,HDPE bottle,True,2026-02-28T20:37:29.903083
83232142230183878,B2021-002975,ERP-809531,157632728543373123,918112986228691303,VALIDATION,2021-01-29,2024-01-29,,360545.5071,kg,90.9613,PENDING,2021-02-15,Alu/Alu blister,True,2026-02-28T20:37:29.903098
303149145331761960,B2025-002976,ERP-850171,777169568485075321,612182827333231462,VALIDATION,2025-07-20,2028-07-19,,465678.9378,doses,95.0608,PENDING,2025-08-02,HDPE bottle,True,2026-02-28T20:37:29.903116
591915400273126013,B2025-002977,ERP-918630,315787138290419757,290983122066396445,PILOT,2025-06-21,2027-06-21,2027-06-21,215568.8263,doses,98.86,RELEASED,,PVC/Alu blister,True,2026-02-28T20:37:29.903126
